sample_id,sample_date,temp_daily_mean
Q1,2006-02-28T00:00:00Z,21.3
Q1,2006-03-07T00:00:00Z,21.8
Q1,2006-03-14T00:00:00Z,21
Q1,2006-03-21T00:00:00Z,21.3
Q1,2006-03-28T00:00:00Z,21.8
Q1,2006-04-04T00:00:00Z,21.8
Q1,2006-04-11T00:00:00Z,21.8
Q1,2006-04-18T00:00:00Z,21.8
Q1,2006-04-25T00:00:00Z,22
Q1,2006-05-02T00:00:00Z,22
Q1,2006-05-09T00:00:00Z,22
Q1,2006-05-16T00:00:00Z,22.1
Q1,2006-05-23T00:00:00Z,23
Q1,2006-05-30T00:00:00Z,23
Q1,2006-06-06T00:00:00Z,23
Q1,2006-06-13T00:00:00Z,23
Q1,2006-06-20T00:00:00Z,23.2
Q1,2006-06-27T00:00:00Z,23.3
Q1,2006-07-05T00:00:00Z,23.3
Q1,2006-07-11T00:00:00Z,23
Q1,2006-07-18T00:00:00Z,23
Q1,2006-07-26T00:00:00Z,23
Q1,2006-08-01T00:00:00Z,23
Q1,2006-08-08T00:00:00Z,23
Q1,2006-08-15T00:00:00Z,23.13
Q1,2006-08-22T00:00:00Z,24
Q1,2006-09-05T00:00:00Z,23.5
Q1,2006-09-19T00:00:00Z,23
Q1,2006-09-26T00:00:00Z,23.33
Q1,2006-10-03T00:00:00Z,23.3
Q1,2006-10-10T00:00:00Z,23.34
Q1,2006-10-17T00:00:00Z,23
Q1,2006-10-24T00:00:00Z,23
Q1,2006-10-31T00:00:00Z,23
Q1,2006-11-07T00:00:00Z,22.5
Q1,2006-11-14T00:00:00Z,22.5
Q1,2006-11-21T00:00:00Z,22.5
Q1,2006-11-28T00:00:00Z,22.8
Q1,2006-12-05T00:00:00Z,22.2
Q1,2006-12-12T00:00:00Z,22.2
Q1,2006-12-19T00:00:00Z,22
Q1,2006-12-26T00:00:00Z,22.02
Q1,2007-01-02T00:00:00Z,22.01
Q1,2007-01-09T00:00:00Z,21.5
Q1,2007-01-16T00:00:00Z,21.5
Q1,2007-01-23T00:00:00Z,21
Q1,2007-01-30T00:00:00Z,21
Q1,2007-02-06T00:00:00Z,21.5
Q1,2007-02-13T00:00:00Z,21.3
Q1,2007-02-20T00:00:00Z,21.5
Q1,2007-02-27T00:00:00Z,22.1
Q1,2007-03-06T00:00:00Z,22
Q1,2007-03-13T00:00:00Z,21.8
Q1,2007-03-20T00:00:00Z,21.8
Q1,2007-03-27T00:00:00Z,22
Q1,2007-04-03T00:00:00Z,20
Q1,2007-04-10T00:00:00Z,22.3
Q1,2007-04-17T00:00:00Z,22
Q1,2007-04-24T00:00:00Z,21.5
Q1,2007-05-01T00:00:00Z,22.5
Q1,2007-05-08T00:00:00Z,23
Q1,2007-05-15T00:00:00Z,23
Q1,2007-05-22T00:00:00Z,23
Q1,2007-05-29T00:00:00Z,23
Q1,2007-06-05T00:00:00Z,23
Q1,2007-06-12T00:00:00Z,23
Q1,2007-06-19T00:00:00Z,23
Q1,2007-06-26T00:00:00Z,23.3
Q1,2007-07-03T00:00:00Z,23.5
Q1,2007-07-10T00:00:00Z,23.5
Q1,2007-07-17T00:00:00Z,23.5
Q1,2007-07-24T00:00:00Z,23.5
Q1,2007-07-31T00:00:00Z,23.2
Q1,2007-08-07T00:00:00Z,23.2
Q1,2007-08-14T00:00:00Z,23.2
Q1,2007-08-21T00:00:00Z,23.5
Q1,2007-08-28T00:00:00Z,23.2
Q1,2007-09-04T00:00:00Z,23.3
Q1,2007-09-11T00:00:00Z,23.3
Q1,2007-09-18T00:00:00Z,23.3
Q1,2007-09-25T00:00:00Z,23.3
Q1,2007-10-02T00:00:00Z,23.3
Q1,2007-10-09T00:00:00Z,23
Q1,2007-10-16T00:00:00Z,23
Q1,2007-10-23T00:00:00Z,23
Q1,2007-10-30T00:00:00Z,22.8
Q1,2007-11-06T00:00:00Z,22.8
Q1,2007-11-13T00:00:00Z,22.3
Q1,2007-11-20T00:00:00Z,22
Q1,2007-11-27T00:00:00Z,22
Q1,2007-12-04T00:00:00Z,22
Q1,2007-12-11T00:00:00Z,21
Q1,2007-12-18T00:00:00Z,21.9
Q1,2008-01-08T00:00:00Z,21.57
Q1,2008-01-15T00:00:00Z,21
Q1,2008-01-22T00:00:00Z,21
Q1,2008-01-29T00:00:00Z,21
Q1,2008-02-05T00:00:00Z,21.3
Q1,2008-02-12T00:00:00Z,21
Q1,2008-02-19T00:00:00Z,21
Q1,2008-02-26T00:00:00Z,21.3
Q1,2008-03-04T00:00:00Z,20.3
Q1,2008-03-11T00:00:00Z,22
Q1,2008-03-18T00:00:00Z,20.2
Q1,2008-03-25T00:00:00Z,21
Q1,2008-04-01T00:00:00Z,21.27
Q1,2008-04-08T00:00:00Z,21
Q1,2008-04-15T00:00:00Z,21.5
Q1,2008-04-22T00:00:00Z,21.5
Q1,2008-04-29T00:00:00Z,21.6
Q1,2008-05-06T00:00:00Z,21.87
Q1,2008-05-13T00:00:00Z,22.3
Q1,2008-05-20T00:00:00Z,22
Q1,2008-05-27T00:00:00Z,22.5
Q1,2008-06-03T00:00:00Z,22.5
Q1,2008-06-10T00:00:00Z,22.8
Q1,2008-06-17T00:00:00Z,22.8
Q1,2008-06-24T00:00:00Z,23
Q1,2008-07-08T00:00:00Z,23
Q1,2008-07-15T00:00:00Z,23
Q1,2008-07-22T00:00:00Z,23
Q1,2008-07-29T00:00:00Z,23
Q1,2008-08-05T00:00:00Z,22.95
Q1,2008-08-12T00:00:00Z,23.8
Q1,2008-08-19T00:00:00Z,23.12
Q1,2008-08-26T00:00:00Z,23.5
Q1,2008-09-02T00:00:00Z,23
Q1,2008-09-09T00:00:00Z,22.57
Q1,2008-09-16T00:00:00Z,22.79
Q1,2008-09-23T00:00:00Z,22.17
Q1,2008-09-30T00:00:00Z,22.59
Q1,2008-10-07T00:00:00Z,22.59
Q1,2008-10-14T00:00:00Z,22.35
Q1,2008-10-21T00:00:00Z,22.5
Q1,2008-10-28T00:00:00Z,22.42
Q1,2008-11-03T00:00:00Z,22.45
Q1,2008-11-10T00:00:00Z,22.24
Q1,2008-11-18T00:00:00Z,22.12
Q1,2008-11-25T00:00:00Z,21.66
Q1,2008-12-02T00:00:00Z,21.65
Q1,2008-12-09T00:00:00Z,21.3
Q1,2008-12-16T00:00:00Z,21.17
Q1,2008-12-23T00:00:00Z,20.34
Q1,2008-12-30T00:00:00Z,21.07
Q1,2009-01-05T00:00:00Z,21.31
Q1,2009-01-13T00:00:00Z,21.08
Q1,2009-01-20T00:00:00Z,20.5
Q1,2009-01-27T00:00:00Z,21.26
Q1,2009-02-03T00:00:00Z,20.94
Q1,2009-02-10T00:00:00Z,21.08
Q1,2009-02-17T00:00:00Z,20.57
Q1,2009-02-24T00:00:00Z,20.9
Q1,2009-03-03T00:00:00Z,21.29
Q1,2009-03-10T00:00:00Z,20.02
Q1,2009-03-17T00:00:00Z,20.5
Q1,2009-03-24T00:00:00Z,20.39
Q1,2009-03-31T00:00:00Z,20.87
Q1,2009-04-07T00:00:00Z,20.9
Q1,2009-04-14T00:00:00Z,21.01
Q1,2009-04-21T00:00:00Z,21.34
Q1,2009-04-28T00:00:00Z,21.22
Q1,2009-05-05T00:00:00Z,21.34
Q1,2009-05-12T00:00:00Z,21.36
Q1,2009-05-19T00:00:00Z,21.5
Q1,2009-05-26T00:00:00Z,22.18
Q1,2009-06-02T00:00:00Z,21.83
Q1,2009-06-09T00:00:00Z,22.05
Q1,2009-06-16T00:00:00Z,22.24
Q1,2009-06-23T00:00:00Z,22.4
Q1,2009-06-30T00:00:00Z,22.27
Q1,2009-07-07T00:00:00Z,22.58
Q1,2009-07-14T00:00:00Z,22.53
Q1,2009-07-21T00:00:00Z,22.66
Q1,2009-07-28T00:00:00Z,22.72
Q1,2009-08-04T00:00:00Z,22.63
Q1,2009-08-11T00:00:00Z,22.8
Q1,2009-08-18T00:00:00Z,22.79
Q1,2009-08-25T00:00:00Z,22.69
Q1,2009-09-01T00:00:00Z,22.77
Q1,2009-09-08T00:00:00Z,22.51
Q1,2009-09-15T00:00:00Z,22.34
Q1,2009-09-22T00:00:00Z,22.69
Q1,2009-09-29T00:00:00Z,22.67
Q1,2009-10-06T00:00:00Z,22.54
Q1,2009-10-13T00:00:00Z,22.64
Q1,2009-10-20T00:00:00Z,22.37
Q1,2009-10-27T00:00:00Z,22.36
Q1,2009-11-03T00:00:00Z,22.09
Q1,2009-11-10T00:00:00Z,22.03
Q1,2009-11-17T00:00:00Z,21.94
Q1,2009-11-24T00:00:00Z,22.22
Q1,2009-12-01T00:00:00Z,21.94
Q1,2009-12-08T00:00:00Z,22.03
Q1,2009-12-15T00:00:00Z,21.83
Q1,2009-12-22T00:00:00Z,21.41
Q1,2009-12-29T00:00:00Z,23
Q1,2010-01-05T00:00:00Z,21.34
Q1,2010-01-12T00:00:00Z,21.49
Q1,2010-01-19T00:00:00Z,21.12
Q1,2010-01-26T00:00:00Z,21.36
Q1,2010-02-02T00:00:00Z,21.18
Q1,2010-02-09T00:00:00Z,21.34
Q1,2010-02-16T00:00:00Z,21.62
Q1,2010-02-23T00:00:00Z,21.3
Q1,2010-03-02T00:00:00Z,21.6
Q1,2010-03-09T00:00:00Z,20.72
Q1,2010-03-16T00:00:00Z,21.54
Q1,2010-03-23T00:00:00Z,21.83
Q1,2010-03-30T00:00:00Z,21.75
Q1,2010-04-06T00:00:00Z,21.8
Q1,2010-04-13T00:00:00Z,22.3
Q1,2010-04-20T00:00:00Z,22.8
Q1,2010-04-27T00:00:00Z,22
Q1,2010-05-04T00:00:00Z,22.8
Q1,2010-05-11T00:00:00Z,22.8
Q1,2010-05-18T00:00:00Z,23.5
Q1,2010-05-25T00:00:00Z,23.54
Q1,2010-06-01T00:00:00Z,23
Q1,2010-06-08T00:00:00Z,23.65
Q1,2010-06-15T00:00:00Z,22.8
Q1,2010-06-22T00:00:00Z,23.44
Q1,2010-06-29T00:00:00Z,23.51
Q1,2010-07-06T00:00:00Z,23.71
Q1,2010-07-13T00:00:00Z,23.82
Q1,2010-07-20T00:00:00Z,23.38
Q1,2010-07-27T00:00:00Z,22.3
Q1,2010-08-03T00:00:00Z,24
Q1,2010-08-10T00:00:00Z,23.5
Q1,2010-08-24T00:00:00Z,22.75
Q1,2010-09-07T00:00:00Z,23.2
Q1,2010-09-14T00:00:00Z,22.65
Q1,2010-09-21T00:00:00Z,22.55
Q1,2010-09-28T00:00:00Z,22.7
Q1,2010-10-05T00:00:00Z,24.08
Q1,2010-10-12T00:00:00Z,23.88
Q1,2010-10-19T00:00:00Z,23.51
Q1,2010-10-26T00:00:00Z,23.58
Q1,2010-11-02T00:00:00Z,23.57
Q1,2010-11-09T00:00:00Z,23.26
Q1,2010-11-16T00:00:00Z,22.93
Q1,2010-11-23T00:00:00Z,22.59
Q1,2010-11-30T00:00:00Z,22.48
Q1,2010-12-07T00:00:00Z,22.67
Q1,2010-12-14T00:00:00Z,22.68
Q1,2010-12-21T00:00:00Z,22.71
Q1,2010-12-28T00:00:00Z,22.75
Q1,2011-01-04T00:00:00Z,21.68
Q1,2011-01-11T00:00:00Z,22.57
Q1,2011-01-18T00:00:00Z,22.56
Q1,2011-01-25T00:00:00Z,22.17
Q1,2011-02-01T00:00:00Z,22.08
Q1,2011-02-08T00:00:00Z,22.25
Q1,2011-02-15T00:00:00Z,22.36
Q1,2011-02-22T00:00:00Z,21.63
Q1,2011-03-01T00:00:00Z,21.39
Q1,2011-03-08T00:00:00Z,21.32
Q1,2011-03-15T00:00:00Z,21.59
Q1,2011-03-22T00:00:00Z,21.29
Q1,2011-03-29T00:00:00Z,22.13
Q1,2011-04-05T00:00:00Z,22.34
Q1,2011-04-12T00:00:00Z,22.06
Q1,2011-04-19T00:00:00Z,22.23
Q1,2011-05-03T00:00:00Z,22.67
Q1,2011-05-10T00:00:00Z,22.69
Q1,2011-05-17T00:00:00Z,22.41
Q1,2011-05-24T00:00:00Z,23.18
Q1,2011-05-31T00:00:00Z,23.44
Q1,2011-06-07T00:00:00Z,23.09
Q1,2011-06-14T00:00:00Z,23.69
Q1,2011-06-21T00:00:00Z,23.93
Q1,2011-06-28T00:00:00Z,23.52
Q1,2011-07-05T00:00:00Z,23.64
Q1,2011-07-12T00:00:00Z,23.7
Q1,2011-07-19T00:00:00Z,23.25
Q1,2011-07-26T00:00:00Z,23.63
Q1,2011-08-02T00:00:00Z,24.01
Q1,2011-08-09T00:00:00Z,23.59
Q1,2011-08-16T00:00:00Z,23.92
Q1,2011-08-30T00:00:00Z,23.84
Q1,2011-09-06T00:00:00Z,23.56
Q1,2011-09-13T00:00:00Z,23.91
Q1,2011-09-20T00:00:00Z,23.52
Q1,2011-09-27T00:00:00Z,23.77
Q1,2011-10-04T00:00:00Z,23.67
Q1,2011-10-11T00:00:00Z,23.59
Q1,2011-10-18T00:00:00Z,23.46
Q1,2011-10-25T00:00:00Z,23.67
Q1,2011-11-01T00:00:00Z,23.47
Q1,2011-11-08T00:00:00Z,23.42
Q1,2011-11-15T00:00:00Z,23.47
Q1,2011-11-22T00:00:00Z,23.23
Q1,2011-11-29T00:00:00Z,23.07
Q1,2011-12-06T00:00:00Z,22.87
Q1,2011-12-13T00:00:00Z,22.68
Q1,2011-12-20T00:00:00Z,22.3
Q1,2011-12-27T00:00:00Z,22.48
Q1,2012-01-03T00:00:00Z,22.6
Q1,2012-01-10T00:00:00Z,22.3
Q1,2012-01-17T00:00:00Z,22.1
Q1,2012-01-24T00:00:00Z,21.9
Q1,2012-01-31T00:00:00Z,22.1
Q1,2012-02-07T00:00:00Z,21.6
Q1,2012-02-14T00:00:00Z,22.1
Q1,2012-02-21T00:00:00Z,22
Q1,2012-02-28T00:00:00Z,22
Q1,2012-03-06T00:00:00Z,22
Q1,2012-03-13T00:00:00Z,21.7
Q1,2012-03-20T00:00:00Z,21.9
Q1,2012-03-27T00:00:00Z,22.1
Q1,2012-04-03T00:00:00Z,22.5
Q1,2012-04-10T00:00:00Z,22.5
Q1,2012-04-17T00:00:00Z,21.8
Q1,2012-04-24T00:00:00Z,22.9
Q1,2012-05-01T00:00:00Z,22.6
Q1,2012-05-08T00:00:00Z,23
Q1,2012-05-15T00:00:00Z,23.3
Q1,2012-05-22T00:00:00Z,23.3
Q1,2012-05-29T00:00:00Z,23.2
Q1,2012-06-05T00:00:00Z,23.3
Q1,2012-06-12T00:00:00Z,23.7
Q1,2012-06-19T00:00:00Z,23.7
Q1,2012-06-26T00:00:00Z,23.7
Q1,2012-07-03T00:00:00Z,23.8
Q1,2012-07-10T00:00:00Z,23.6
Q1,2012-07-17T00:00:00Z,24.2
Q1,2012-07-24T00:00:00Z,23.9
Q1,2012-08-07T00:00:00Z,23.93
Q1,2012-08-14T00:00:00Z,23.83
Q1,2012-08-21T00:00:00Z,23.6
Q1,2012-08-28T00:00:00Z,23.72
Q1,2012-09-04T00:00:00Z,23.46
Q1,2012-09-11T00:00:00Z,23.67
Q1,2012-09-18T00:00:00Z,24.03
Q1,2012-09-25T00:00:00Z,23.95
Q1,2012-10-02T00:00:00Z,24
Q1,2012-10-09T00:00:00Z,24
Q1,2012-10-16T00:00:00Z,24
Q1,2012-10-23T00:00:00Z,23.6
Q1,2012-10-30T00:00:00Z,23.8
Q1,2012-11-06T00:00:00Z,23.5
Q1,2012-11-20T00:00:00Z,23.4
Q1,2012-11-27T00:00:00Z,22.3
Q1,2012-12-04T00:00:00Z,22.8
Q1,2012-12-11T00:00:00Z,22.8
Q1,2012-12-18T00:00:00Z,22.6
Q1,2012-12-26T00:00:00Z,22.9
Q2,1986-10-21T00:00:00Z,24
Q2,1986-10-28T00:00:00Z,23
Q2,1986-11-04T00:00:00Z,22.5
Q2,1986-11-10T00:00:00Z,23
Q2,1986-11-18T00:00:00Z,22
Q2,1986-11-25T00:00:00Z,22
Q2,1986-12-02T00:00:00Z,22
Q2,1986-12-09T00:00:00Z,22
Q2,1986-12-16T00:00:00Z,21
Q2,1986-12-23T00:00:00Z,21
Q2,1986-12-30T00:00:00Z,21
Q2,1987-01-05T00:00:00Z,21
Q2,1987-01-13T00:00:00Z,21
Q2,1987-01-20T00:00:00Z,21
Q2,1987-01-27T00:00:00Z,21
Q2,1987-02-03T00:00:00Z,21
Q2,1987-02-10T00:00:00Z,21
Q2,1987-02-17T00:00:00Z,21
Q2,1987-02-24T00:00:00Z,21
Q2,1987-03-03T00:00:00Z,22
Q2,1987-03-10T00:00:00Z,21
Q2,1987-03-18T00:00:00Z,21
Q2,1987-03-24T00:00:00Z,22
Q2,1987-03-31T00:00:00Z,21
Q2,1987-04-07T00:00:00Z,22
Q2,1987-04-14T00:00:00Z,22
Q2,1987-04-21T00:00:00Z,23
Q2,1987-04-28T00:00:00Z,23
Q2,1987-05-05T00:00:00Z,23
Q2,1987-05-12T00:00:00Z,23
Q2,1987-05-19T00:00:00Z,23
Q2,1987-05-26T00:00:00Z,23
Q2,1987-06-02T00:00:00Z,23
Q2,1987-06-09T00:00:00Z,23
Q2,1987-06-16T00:00:00Z,23
Q2,1987-06-23T00:00:00Z,23
Q2,1987-06-30T00:00:00Z,23
Q2,1987-07-07T00:00:00Z,23
Q2,1987-07-14T00:00:00Z,23
Q2,1987-07-21T00:00:00Z,23
Q2,1987-07-28T00:00:00Z,24
Q2,1987-08-04T00:00:00Z,24
Q2,1987-08-11T00:00:00Z,23.5
Q2,1987-08-18T00:00:00Z,24
Q2,1987-08-25T00:00:00Z,24
Q2,1987-09-01T00:00:00Z,24
Q2,1987-09-08T00:00:00Z,24
Q2,1987-09-15T00:00:00Z,24
Q2,1987-09-22T00:00:00Z,24
Q2,1987-09-29T00:00:00Z,24
Q2,1987-10-06T00:00:00Z,24
Q2,1987-10-13T00:00:00Z,24
Q2,1990-05-22T00:00:00Z,24
Q2,1990-05-29T00:00:00Z,24
Q2,1990-06-05T00:00:00Z,24
Q2,1990-06-12T00:00:00Z,24
Q2,1990-06-19T00:00:00Z,24
Q2,1990-06-26T00:00:00Z,24
Q2,1990-07-10T00:00:00Z,23
Q2,1990-07-24T00:00:00Z,24
Q2,1990-07-31T00:00:00Z,24
Q2,1990-08-14T00:00:00Z,24
Q2,1990-08-21T00:00:00Z,24
Q2,1990-09-25T00:00:00Z,23
Q2,1990-10-02T00:00:00Z,24
Q2,1990-10-09T00:00:00Z,24
Q2,1990-11-13T00:00:00Z,24
Q2,1990-12-14T00:00:00Z,22
Q2,1991-01-15T00:00:00Z,23
Q2,1991-01-22T00:00:00Z,21
Q2,1991-01-29T00:00:00Z,22
Q2,1991-02-05T00:00:00Z,22
Q2,1991-02-12T00:00:00Z,22
Q2,1991-02-19T00:00:00Z,22
Q2,1991-02-26T00:00:00Z,22
Q2,1991-03-05T00:00:00Z,22
Q2,1991-03-12T00:00:00Z,22
Q2,1991-03-19T00:00:00Z,22
Q2,1991-05-07T00:00:00Z,23
Q2,1991-05-14T00:00:00Z,23
Q2,1991-05-21T00:00:00Z,24
Q2,1991-05-28T00:00:00Z,24
Q2,1991-06-04T00:00:00Z,24
Q2,1991-06-11T00:00:00Z,24
Q2,1991-06-18T00:00:00Z,24
Q2,1991-06-25T00:00:00Z,24
Q2,1991-07-23T00:00:00Z,24
Q2,1991-07-30T00:00:00Z,24
Q2,1991-08-06T00:00:00Z,24
Q2,1991-08-13T00:00:00Z,25
Q2,1991-08-20T00:00:00Z,24
Q2,1991-09-17T00:00:00Z,24
Q2,1991-09-24T00:00:00Z,24
Q2,1992-01-28T00:00:00Z,22.2
Q2,1992-02-04T00:00:00Z,21.1
Q2,1992-02-11T00:00:00Z,22.2
Q2,1992-02-18T00:00:00Z,22.2
Q2,1992-02-25T00:00:00Z,21.1
Q2,1992-03-03T00:00:00Z,22.2
Q2,1992-03-17T00:00:00Z,22.2
Q2,1992-04-07T00:00:00Z,22.2
Q2,1992-04-21T00:00:00Z,22.2
Q2,1992-05-05T00:00:00Z,22.2
Q2,1992-05-12T00:00:00Z,22.2
Q2,1992-12-29T00:00:00Z,22.22
Q2,1993-01-05T00:00:00Z,22.2
Q2,1993-01-26T00:00:00Z,22.2
Q2,1993-02-09T00:00:00Z,22.2
Q2,1993-02-16T00:00:00Z,22.2
Q2,1993-02-23T00:00:00Z,22.22
Q2,1993-06-15T00:00:00Z,23
Q2,1993-06-22T00:00:00Z,23
Q2,1993-10-26T00:00:00Z,23
Q2,1994-02-22T00:00:00Z,21
Q2,1994-03-01T00:00:00Z,21
Q2,1994-03-08T00:00:00Z,21
Q2,1994-03-15T00:00:00Z,21
Q2,1994-03-22T00:00:00Z,21
Q2,1994-03-29T00:00:00Z,21
Q2,1994-04-05T00:00:00Z,21
Q2,1994-04-12T00:00:00Z,22
Q2,1994-04-19T00:00:00Z,21
Q2,1994-04-26T00:00:00Z,22
Q2,1994-05-03T00:00:00Z,23
Q2,1994-05-10T00:00:00Z,23
Q2,1994-05-17T00:00:00Z,23
Q2,1994-05-24T00:00:00Z,23
Q2,1994-05-31T00:00:00Z,23
Q2,1994-06-07T00:00:00Z,23
Q2,1994-06-21T00:00:00Z,24
Q2,1994-06-28T00:00:00Z,24
Q2,1994-07-05T00:00:00Z,24
Q2,1994-07-19T00:00:00Z,23
Q2,1994-08-09T00:00:00Z,24
Q2,1994-09-20T00:00:00Z,23
Q2,1994-10-25T00:00:00Z,23
Q2,1994-11-08T00:00:00Z,23
Q2,1994-11-15T00:00:00Z,23
Q2,1994-11-22T00:00:00Z,23
Q2,1994-11-29T00:00:00Z,23
Q2,1994-12-06T00:00:00Z,22.5
Q2,1994-12-13T00:00:00Z,23
Q2,1994-12-20T00:00:00Z,23
Q2,1994-12-27T00:00:00Z,22
Q2,1995-01-03T00:00:00Z,22
Q2,1995-01-10T00:00:00Z,22
Q2,1995-01-24T00:00:00Z,22
Q2,1995-01-31T00:00:00Z,22
Q2,1995-02-07T00:00:00Z,22
Q2,1995-02-14T00:00:00Z,22
Q2,1995-02-21T00:00:00Z,22
Q2,1995-02-28T00:00:00Z,22
Q2,1995-03-07T00:00:00Z,22
Q2,1995-03-14T00:00:00Z,21
Q2,1995-03-21T00:00:00Z,21
Q2,1995-03-28T00:00:00Z,21
Q2,1995-04-04T00:00:00Z,22
Q2,1995-04-11T00:00:00Z,22
Q2,1995-04-18T00:00:00Z,22
Q2,1995-04-25T00:00:00Z,21
Q2,1995-05-02T00:00:00Z,23
Q2,1995-05-09T00:00:00Z,23
Q2,1995-05-16T00:00:00Z,22
Q2,1995-05-23T00:00:00Z,23
Q2,1995-05-30T00:00:00Z,23
Q2,1995-06-06T00:00:00Z,23
Q2,1995-06-13T00:00:00Z,23
Q2,1995-06-20T00:00:00Z,23
Q2,1995-06-27T00:00:00Z,23
Q2,1995-07-05T00:00:00Z,24
Q2,1995-07-11T00:00:00Z,23
Q2,1995-07-18T00:00:00Z,23
Q2,1995-07-26T00:00:00Z,24
Q2,1995-08-01T00:00:00Z,24
Q2,1995-08-08T00:00:00Z,24
Q2,1995-08-15T00:00:00Z,24
Q2,1995-08-22T00:00:00Z,24
Q2,1995-08-29T00:00:00Z,23
Q2,1995-09-12T00:00:00Z,24
Q2,1995-09-19T00:00:00Z,24
Q2,1995-09-26T00:00:00Z,24
Q2,1995-10-03T00:00:00Z,24
Q2,1995-10-10T00:00:00Z,24
Q2,1995-10-17T00:00:00Z,24
Q2,1995-10-24T00:00:00Z,24
Q2,1995-10-31T00:00:00Z,23
Q2,1995-11-07T00:00:00Z,23
Q2,1995-11-14T00:00:00Z,23
Q2,1995-11-21T00:00:00Z,22.5
Q2,1995-11-28T00:00:00Z,23
Q2,1995-12-05T00:00:00Z,23
Q2,1995-12-12T00:00:00Z,23
Q2,1995-12-19T00:00:00Z,23
Q2,1995-12-26T00:00:00Z,23
Q2,1996-01-09T00:00:00Z,23
Q2,1996-01-16T00:00:00Z,22
Q2,1996-01-23T00:00:00Z,21
Q2,1996-01-30T00:00:00Z,21
Q2,1996-02-06T00:00:00Z,22
Q2,1996-02-13T00:00:00Z,22
Q2,1996-02-20T00:00:00Z,22
Q2,1996-02-27T00:00:00Z,22
Q2,1996-03-05T00:00:00Z,22
Q2,1996-03-12T00:00:00Z,22
Q2,1996-03-19T00:00:00Z,22
Q2,1996-03-26T00:00:00Z,22
Q2,1996-04-09T00:00:00Z,23
Q2,1996-04-16T00:00:00Z,22
Q2,1996-04-23T00:00:00Z,23
Q2,1996-04-30T00:00:00Z,22
Q2,1996-05-07T00:00:00Z,23
Q2,1996-05-14T00:00:00Z,22
Q2,1996-05-21T00:00:00Z,23
Q2,1996-05-28T00:00:00Z,23
Q2,1996-06-04T00:00:00Z,24
Q2,1996-06-18T00:00:00Z,23
Q2,1996-06-25T00:00:00Z,24
Q2,1996-07-02T00:00:00Z,24
Q2,1996-07-09T00:00:00Z,24
Q2,1996-07-16T00:00:00Z,23.5
Q2,1996-07-23T00:00:00Z,24
Q2,1996-07-30T00:00:00Z,24
Q2,1996-08-06T00:00:00Z,24
Q2,1996-08-13T00:00:00Z,24
Q2,1996-08-20T00:00:00Z,24
Q2,1996-08-27T00:00:00Z,24
Q2,1996-09-03T00:00:00Z,24
Q2,1996-09-10T00:00:00Z,24
Q2,1996-09-17T00:00:00Z,24
Q2,1996-09-24T00:00:00Z,24
Q2,1996-10-01T00:00:00Z,24
Q2,1996-10-08T00:00:00Z,24
Q2,1996-10-15T00:00:00Z,24
Q2,1996-10-22T00:00:00Z,23
Q2,1996-10-29T00:00:00Z,23
Q2,1996-11-05T00:00:00Z,23
Q2,1996-11-12T00:00:00Z,22
Q2,1996-11-19T00:00:00Z,22
Q2,1996-11-26T00:00:00Z,22
Q2,1996-12-03T00:00:00Z,21
Q2,1996-12-10T00:00:00Z,22
Q2,1996-12-17T00:00:00Z,21
Q2,1996-12-24T00:00:00Z,21
Q2,1997-01-08T00:00:00Z,21
Q2,1997-01-14T00:00:00Z,22
Q2,1997-01-21T00:00:00Z,21
Q2,1997-01-28T00:00:00Z,21
Q2,1997-02-04T00:00:00Z,21
Q2,1997-02-11T00:00:00Z,21
Q2,1997-02-18T00:00:00Z,21
Q2,1997-02-25T00:00:00Z,21
Q2,1997-03-04T00:00:00Z,21
Q2,1997-03-11T00:00:00Z,21
Q2,1997-03-18T00:00:00Z,21
Q2,1997-03-25T00:00:00Z,21
Q2,1997-04-01T00:00:00Z,21
Q2,1997-04-08T00:00:00Z,21
Q2,1997-04-15T00:00:00Z,21
Q2,1997-04-22T00:00:00Z,23
Q2,1997-04-29T00:00:00Z,24
Q2,1997-05-06T00:00:00Z,23
Q2,1997-05-13T00:00:00Z,23
Q2,1997-05-20T00:00:00Z,23
Q2,1997-05-27T00:00:00Z,22
Q2,1997-06-03T00:00:00Z,23
Q2,1997-06-10T00:00:00Z,24
Q2,1997-06-17T00:00:00Z,24
Q2,1997-06-24T00:00:00Z,23
Q2,1997-07-01T00:00:00Z,24
Q2,1997-07-08T00:00:00Z,25
Q2,1997-07-15T00:00:00Z,25
Q2,1997-07-23T00:00:00Z,25
Q2,1997-08-01T00:00:00Z,23
Q2,1997-08-05T00:00:00Z,23
Q2,1997-08-12T00:00:00Z,24
Q2,1997-08-19T00:00:00Z,25
Q2,1997-08-26T00:00:00Z,25
Q2,1997-09-02T00:00:00Z,25
Q2,1997-09-09T00:00:00Z,25
Q2,1997-09-16T00:00:00Z,25
Q2,1997-09-23T00:00:00Z,24
Q2,1997-09-30T00:00:00Z,25
Q2,1997-10-21T00:00:00Z,25
Q2,1997-10-28T00:00:00Z,25
Q2,1997-11-04T00:00:00Z,24
Q2,1997-11-11T00:00:00Z,24
Q2,1997-11-18T00:00:00Z,25
Q2,1997-11-25T00:00:00Z,24
Q2,1997-12-02T00:00:00Z,24
Q2,1997-12-09T00:00:00Z,23
